_id,premium ship amount
1000162191,3
1000162213,9
1000162410,13
1000162433,12
1000162489,84
1000162499,13
1000162617,17
1000162709,19
1000163124,59
1000163183,9
1000163246,18
1000163391,5
1000163561,26
1000163755,17
1000163779,1
1000164064,9
1000164121,21
1000164197,2
1000164276,12
1000164404,39
1000164413,20
1000164425,28
1000164486,17
1000164751,2
1000165052,8
1000165526,6
1000165541,6
1000165570,8
1000165585,50
1000165588,4
1000165597,31
1000165789,7
1000165840,6
1000165993,13
1000166039,18
1000166048,5
1000166370,44
1000166433,13
1000166551,30
1000166556,23
1000166560,19
1000166583,20
1000166589,1
1000166813,16
1000166855,4
1000166904,11
1000166978,85
1000167069,13
1000167092,29
1000167152,47
1000167162,11
1000167181,22
1000167189,16
1000167206,31
1000167236,4
1000167931,19
1000167936,14
1000167967,10
1000167968,6
1000168002,6
1000168343,2
1000168466,5
1000168499,107
1000168625,1
1000168696,6
1000168765,4
1000169176,13
1000169200,27
1000169257,37
1000169823,51
1000170005,18
1000170138,13
1000170210,15
1000170255,1
1000170319,59
1000170354,4
1000170532,24
1000170535,72
1000170549,42
1000170581,25
1000170753,6
1000170791,18
1000171078,54
1000171228,16
1000171260,28
1000171320,27
1000171433,21
1000171484,12
1000171511,5
1000171513,27
1000171515,12
1000171581,29
1000171653,2
1000171660,14
1000171672,4
1000171770,97
1000171784,15
1000171818,36
1000172743,4
1000172946,28
1000172984,4
1000173158,27
1000173372,3
1000173419,22
1000173447,3
1000173480,18
1000173777,50
1000173830,78
1000173969,15
1000174030,1
1000174035,10
1000174449,15
1000174464,4
1000174466,46
1000174536,2
1000174559,38
1000174594,0
1000174599,37
1000174646,8
1000174678,62
1000174871,54
1000175313,7
1000175975,18
1000175999,7
1000176078,1
1000176079,43
1000176147,5
1000176242,24
1000176255,6
1000176288,9
1000176320,55
1000176347,11
1000176384,72
1000176561,1
1000176745,9
1000176763,2
1000176852,36
1000176992,11
1000177230,1
1000177265,2
1000177394,7
1000177500,38
1000177590,6
1000177770,39
1000178774,7
1000178852,53
1000179060,0
1000179134,5
1000179157,12
1000179178,1
1000179299,10
1000179357,12
1000179375,13
1000179755,7
1000179902,12
1000179937,24
1000180113,7
1000180415,13
1000180536,7
1000180616,7
1000180777,32
1000181248,7
1000181265,8
1000181269,6
1000181319,42
1000181443,16
1000181610,31
1000181981,46
1000182482,67
1000182702,17
1000182827,60
1000183061,7
1000183136,40
1000183544,55
1000183644,12
1000183648,12
1000183717,6
1000183879,83
1000184030,11
1000184053,25
1000184096,39
1000184306,14
1000184328,16
1000184440,4
1000184462,42
1000184815,26
1000184875,1
1000185012,66
1000185557,3
1000185575,12
1000185698,25
1000185748,8
1000185759,0
1000185838,23
1000185930,10
1000185931,13
1000185982,12
1000186080,28
1000186313,74
1000186687,20
1000186757,4
1000186988,3
1000187249,0
1000187260,11
1000187297,44
1000187321,40
1000187322,88
1000187357,9
1000187498,5
1000187598,8
1000187633,3
1000187805,42
1000188019,6
1000188050,53
1000188211,15
1000188257,23
1000188561,4
1000188563,14
1000188732,1
1000189061,2
1000189271,1
1000189514,10
1000189697,4
1000189766,20
1000189875,8
1000189937,5
1000189971,6
1000189995,7
1000190018,16
1000190067,21
1000190128,21
1000190207,28
1000190213,8
1000190220,2
1000190259,22
1000190266,15
1000190336,33
1000190398,7
1000190899,25
1000190956,20
1000191129,17
1000191217,70
1000191243,15
1000191540,3
1000191555,8
1000191601,8
1000191660,87
1000191662,110
1000191675,46
1000191744,28
1000191921,6
1000192052,12
1000192088,45
1000192225,5
1000192303,15
1000192325,14
1000192496,2
1000192517,18
1000192709,38
1000192889,80
1000192896,12
1000192994,3
1000193006,17
1000193019,18
1000193039,23
1000193041,3
1000193050,4
1000193105,9
1000193405,33
1000193637,32
1000194022,30
1000194158,19
1000194170,8
1000194214,0
1000194308,7
1000194327,29
1000194402,0
1000194411,3
1000194522,15
1000194678,2
1000194810,13
1000195172,5
1000195367,8
1000195485,1
1000195605,24
1000195696,4
1000195748,20
1000195754,10
1000195755,2
1000195912,17
1000196225,0
1000196240,19
1000196376,11
1000196959,2
1000197058,7
1000197157,44
1000197184,16
1000197533,9
1000197640,1
1000197757,5
1000197948,2
1000197950,2
1000198011,10
1000198190,30
1000198366,36
1000198458,34
1000198464,39
1000198516,10
1000198556,3
1000199158,4
1000199264,13
1000199436,10
1000199442,54
1000199478,25
1000199499,3
1000199519,3
1000199578,4
1000199590,3
1000200302,3
1000200440,33
1000200450,15
1000200468,8
1000200472,40
1000200500,8
1000200946,17
1000200969,38
1000201205,18
1000201278,12
1000201634,67
1000201659,29
1000201914,39
1000202064,9
1000202192,6
1000202201,51
1000202246,9
1000202269,6
1000202275,15
1000202343,11
1000202406,10
1000202438,47
1000202505,31
1000202519,26
1000202561,16
1000202707,29
1000202747,14
1000203012,11
1000203144,25
1000203335,3
1000203341,37
1000203370,4
1000203432,29
1000203587,4
1000203589,1
1000203692,36
1000203867,6
1000204409,16
1000204630,3
1000204841,4
1000204874,34
1000204947,15
1000204976,3
1000205086,27
1000205094,12
1000205097,2
1000205663,45
1000205671,2
1000205766,44
1000206194,5
1000206214,36
1000206281,29
1000206306,29
1000206832,6
1000207066,3
1000207073,98
1000207365,0
1000207421,22
1000207460,98
1000207491,4
1000207499,24
1000207518,5
1000207528,15
1000208235,4
1000208350,28
1000208795,1
1000208811,15
1000209001,55
1000209002,17
1000209008,45
1000209068,52
1000209290,13
1000209366,90
1000209822,6
1000209867,7
1000210553,3
1000210561,9
1000210587,0
1000210824,15
1000210878,1
1000210900,2
1000210938,25
1000210987,6
1000211022,32
1000211028,15
1000211097,36
1000211106,13
1000211136,9
1000211142,68
1000211257,34
1000211514,10
1000211584,23
1000211673,10
1000211692,6
1000211835,6
1000211983,2
1000212084,14
1000212087,2
1000212104,15
1000212232,61
1000212233,1
1000212263,11
1000212264,73
1000212351,18
1000212592,7
1000212651,56
1000213004,16
1000213085,10
1000213389,32
1000213390,3
1000213459,14
1000214269,33
1000214365,3
1000214385,15
1000214838,33
1000214901,12
1000214966,7
1000215044,5
1000215050,9
1000215080,6
1000215132,3
1000215168,3
1000215293,10
1000215350,17
1000216033,6
1000216146,5
1000216259,15
1000216325,21
1000216348,49
1000216356,4
1000216365,26
1000216401,8
1000216509,36
1000217027,4
1000217148,23
1000217191,12
1000217206,2
1000217217,20
1000217352,4
1000217624,7
1000217666,3
1000217672,12
1000217750,2
1000217793,1
1000217971,4
1000218021,13
1000218063,16
1000218328,36
1000218506,1
1000218622,7
1000218651,18
1000218666,16
1000218857,29
1000219610,19
1000219698,45
1000219871,2
1000219889,77
1000219894,0
1000219922,23
1000219958,32
1000219961,0
1000219998,56
1000220029,2
1000220035,11
1000220264,33
1000220279,11
1000220518,4
1000220543,8
1000220667,33
1000220780,5
1000220828,32
1000220842,0
1000221067,20
1000221242,33
1000221293,6
1000221319,9
1000221320,21
1000221326,1
1000221332,8
1000221380,5
1000221389,32
1000221435,21
1000221438,8
1000221450,9
1000221470,15
1000221517,61
1000221565,30
1000221587,6
1000221616,36
1000221633,1
1000221784,4
1000222156,10
1000222162,4
1000222280,15
1000222298,26
1000222403,10
1000222454,50
1000222553,6
1000222728,38
1000222730,24
1000222758,5
1000222912,3
1000222968,2
1000223185,22
1000223201,29
1000223222,41
1000223229,5
1000223602,10
1000223608,20
1000223620,21
1000223685,8
1000223734,33
1000223810,36
1000223850,13
1000223948,73
1000224398,14
1000224984,5
1000224995,16
1000225012,2
1000225157,9
1000225178,39
1000225261,18
1000225280,1
1000225322,36
1000225335,46
1000225520,61
1000225525,10
1000225611,21
1000225695,35
1000225979,3
1000226126,24
1000226261,16
1000226332,5
1000226347,11
1000226512,2
1000226573,26
1000226650,1
1000226817,9
1000227263,73
1000227348,19
1000227490,76
1000227502,42
1000227575,12
1000228379,6
1000228583,12
1000228736,18
1000228742,4
1000228920,32
1000228923,2
1000228924,24
1000228937,6
1000228958,3
1000229254,9
1000229271,4
1000229423,14
1000229456,6
1000229506,15
1000229515,2
1000229690,3
1000229925,7
1000230029,34
1000230078,57
1000230126,4
1000230186,2
1000230281,5
1000230542,49
1000230601,31
1000230839,4
1000230892,13
1000231043,59
1000231102,8
1000231154,24
1000231263,12
1000231276,27
1000231286,34
1000231390,4
1000231879,27
1000232036,12
1000232129,13
1000232154,37
1000232176,15
1000232255,6
1000232553,33
1000232568,1
1000233035,86
1000233061,8
1000233249,12
1000233501,17
1000233612,4
1000233654,4
1000233659,2
1000233667,57
1000233745,35
1000233907,1
1000234337,6
1000234346,8
1000234433,1
1000234459,7
1000234479,7
1000234537,83
1000234553,18
1000234861,9
1000234911,5
1000235152,32
1000235179,15
1000235180,17
1000235233,1
1000235242,41
1000235337,60
1000235361,20
1000235373,22
1000236037,40
1000236038,19
1000236410,91
1000236707,67
1000236839,2
1000236978,69
1000237013,40
1000237147,24
1000237610,47
1000237675,20
1000237778,33
1000237865,27
1000238649,32
1000238692,23
1000238816,3
1000238970,18
1000238994,9
1000239034,9
1000239042,52
1000239126,26
1000239161,11
1000239189,4
1000239324,12
1000239394,2
1000239589,9
1000239604,11
1000239907,4
1000240167,6
1000240622,20
1000240732,21
1000240937,17
1000241056,14
1000241228,3
1000241295,7
1000241305,26
1000241337,25
1000241376,16
1000241474,5
1000241761,7
1000241915,7
1000242076,32
1000242117,6
1000242234,36
1000242407,18
1000242602,2
1000242633,20
1000242822,60
1000242981,65
1000243044,13
1000243144,5
1000243248,11
1000243598,73
1000243692,2
1000243823,9
1000243871,34
1000244157,28
1000244893,38
1000245074,1
1000245277,46
1000245454,5
1000245511,21
1000245767,28
1000245789,8
1000245796,2
1000246026,33
1000246037,7
1000246053,20
1000246300,1
1000246881,14
1000247118,5
1000247196,2
1000247265,57
1000247321,35
1000247410,72
1000247412,1
1000247484,15
1000247655,54
1000248032,87
1000248300,40
1000248321,64
1000248322,3
1000248325,6
1000248348,10
1000248361,2
1000248377,3
1000248434,7
1000248525,39
1000249044,13
1000249048,26
1000249227,45
1000249383,1
1000249392,118
1000249421,3
1000249463,9
1000249622,40
1000249643,17
1000249708,36
1000249741,20
1000249857,21
1000250328,25
1000250412,10
1000250680,18
1000250686,66
1000250735,1
1000251077,5
1000251531,14
1000251902,17
1000252178,17
1000252220,3
1000252306,22
1000252341,17
1000252588,1
1000252664,23
1000252740,45
1000252817,7
1000252850,6
1000252859,55
1000252865,100
1000252895,48
1000253067,3
1000253126,13
1000253136,16
1000253157,4
1000253225,2
1000253465,12
1000253486,12
1000253544,8
1000253802,35
1000254096,1
1000254162,23
1000254340,8
1000254498,1
1000254501,34
1000254504,13
1000254526,13
1000254642,6
1000254758,19
1000254866,10
1000254993,2
1000255103,60
1000255434,7
1000255436,10
1000255497,1
1000255552,11
1000256180,50
1000256906,13
1000257015,29
1000257101,70
1000257292,3
1000257560,2
1000257677,19
1000257768,3
1000258014,25
1000258143,0
1000258164,8
1000258595,6
1000258682,34
1000258728,49
1000258778,12
1000258782,25
1000258785,8
1000258916,2
1000258968,25
1000258983,3
1000259028,4
1000259122,19
1000259156,13
1000259170,34
1000259233,7
1000259709,10
1000259775,40
1000259821,3
1000259881,9
1000260073,27
1000260155,2
1000260320,31
1000260377,6
1000260407,10
1000260485,45
1000260661,0
1000260680,7
1000260804,126
1000261208,4
1000261404,31
1000261724,25
1000261804,26
1000261926,8
1000261957,2
1000261979,20
1000262023,24
1000262077,3
1000262210,35
1000262318,25
1000262348,19
1000262372,17
1000262435,13
1000262455,51
1000262531,18
1000262536,45
1000262637,50
1000262673,63
1000262709,13
1000262824,12
1000262838,1
1000262927,4
1000262984,7
1000263031,25
1000263051,9
1000263062,27
1000263116,3
1000263121,10
1000263176,34
1000263619,14
1000263663,16
1000263792,8
1000263986,19
1000264039,25
1000264088,9
1000264112,43
1000264217,12
1000264236,6
1000264255,15
1000264350,5
1000264381,13
1000264410,56
1000264416,7
1000264458,2
1000264506,1
1000264524,11
1000264602,21
1000264603,25
1000264604,5
1000264724,33
1000264728,20
1000264815,4
1000264887,30
1000264898,24
1000264945,22
1000265008,36
1000265040,5
1000265264,34
1000265418,10
1000265506,55
1000265518,69
1000265575,6
1000265592,13
1000265839,77
1000265916,26
1000266015,18
1000266044,1
1000266099,46
1000266110,13
1000266127,12
1000266156,69
1000266162,11
1000266178,42
1000266200,13
1000266210,6
1000266227,17
1000266238,13
1000266248,17
1000266264,34
1000266308,25
1000266315,19
1000266329,31
1000266362,38
1000266385,80
1000266423,2
1000266437,4
1000266455,27
1000266483,0
1000266549,11
1000266571,11
1000266714,43
1000266729,28
1000266743,22
1000266781,25
1000266783,62
1000266788,4
1000266812,9
1000266932,13
1000266954,72
1000266984,16
1000267006,8
1000267012,4
1000267059,4
1000267157,11
1000267367,3
1000267451,43
1000267470,35
1000267510,2
1000267582,12
1000267638,0
1000267649,6
1000267777,20
1000267801,76
1000267820,5
1000267851,9
1000267885,6
1000267913,11
1000267985,21
1000268272,9
1000268285,45
1000268330,35
1000268500,26
1000268570,8
1000268579,15
1000268624,23
1000268653,0
1000268661,16
1000268670,20
1000268698,38
1000268728,6
1000268759,4
1000268838,5
1000268845,8
1000268855,20
1000268978,10
1000268999,48
1000269006,23
1000269043,3
1000269057,39
1000269129,30
1000269141,10
1000269176,101
1000269204,3
1000269315,41
1000269357,57
1000269369,16
1000269438,14
1000269443,9
1000269494,95
1000269556,5
1000269644,1
1000269666,7
1000269686,9
1000269702,101
1000269751,112
1000269754,2
1000269784,13
1000269793,22
1000269826,35
1000269900,17
1000269914,5
1000270110,2
1000270226,13
1000270270,2
1000270317,14
1000270363,100
1000270417,46
1000270433,85
1000270491,5
1000270498,23
1000270512,80
1000270513,15
1000270583,14
1000270768,5
1000270846,8
1000270882,13
1000270980,13
1000271161,9
1000271170,5
1000271205,15
1000271221,26
1000271300,22
1000271452,14
1000271461,15
1000271462,8
1000271510,2
1000271528,8
1000271559,69
1000271576,9
1000271632,2
1000271656,15
1000271662,33
1000271687,3
1000271694,4
1000271697,9
1000271699,25
1000271743,34
1000271747,45
1000271757,36
1000271761,43
1000271780,16
1000271782,14
1000271790,2
1000271826,0
1000271847,23
1000271869,2
1000271893,24
1000271930,15
1000271945,10
1000271968,14
1000272067,65
1000272098,2
1000272144,26
1000272150,1
1000272234,10
1000272260,30
1000272269,24
1000272274,39
1000272296,9
1000272298,31
1000272322,1
1000272356,5
1000272392,42
1000272514,2
1000272532,3
1000272562,10
1000272582,7
1000272689,4
1000272692,9
1000272713,17
1000272729,3
1000272771,1
1000272819,12
1000272912,2
1000272983,4
1000273040,4
1000273108,0
1000273197,22
1000273277,9
1000273287,2
1000273388,39
1000273390,39
1000273417,3
1000273436,4
1000273478,6
1000273555,18
1000273593,3
1000273618,33
1000273725,2
1000273729,9
1000273761,30
1000273827,13
1000273880,75
1000273982,6
1000273995,3
1000274016,42
1000274175,57
1000274234,27
1000274275,6
1000274319,65
1000274353,12
1000274365,11
1000274394,20
1000274405,6
1000274448,20
1000274485,3
1000274521,8
1000274543,1
1000274611,29
1000274646,10
1000274651,12
1000274723,15
1000274739,16
1000274874,3
1000274941,42
1000274948,15
1000274975,3
1000275020,61
1000275041,0
1000275055,38
1000275068,16
1000275105,1
1000275130,4
1000275187,14
1000275233,63
1000275303,57
1000275340,1
1000275358,46
1000275456,38
1000275651,0
1000275661,6
1000275745,24
1000275761,11
1000275873,31
1000275917,2
1000275929,9
1000275973,44
1000276007,16
1000276176,23
1000276209,17
1000276249,4
1000276357,95
1000276366,39
1000276396,47
1000276443,14
1000276472,50
1000276530,1
1000276609,24
1000276614,36
1000276733,79
1000276777,4
1000276822,5
1000276848,26
1000276849,16
1000276855,46
1000276877,23
1000276918,0
1000276921,7
1000276922,5
1000276935,17
1000276936,28
1000276954,21
1000276963,4
1000277121,0
1000277185,21
1000277211,0
1000277234,6
1000277241,61
1000277340,8
1000277341,13
1000277345,79
1000277372,12
1000277382,31
1000277487,13
1000277498,4
1000277513,50
1000277539,18
1000277541,0
1000277591,12
1000277592,9
1000277640,21
1000277652,2
1000277742,9
1000277787,5
1000277869,3
1000277984,8
1000278007,10
1000278312,6
1000278356,20
1000278382,2
1000278458,8
1000278464,97
1000278488,0
1000278491,22
1000278504,37
1000278637,74
1000278654,26
1000278656,16
1000278678,23
1000278681,8
1000278744,22
1000278761,12
1000278791,24
1000278798,38
1000278851,5
1000278859,5
1000278872,6
1000278918,10
1000278925,8
1000278950,20
1000279008,17
1000279091,3
1000279101,2
1000279197,47
1000279225,35
1000279273,54
1000279294,10
1000279408,38
1000279409,22
1000279466,2
1000279597,9
1000279601,0
1000279629,1
1000279847,83
1000279849,9
1000279855,39
1000279912,3
1000279923,15
1000279960,2
1000279983,11
1000279986,8
1000280018,72
1000280030,5
1000280054,9
1000280074,1
1000280082,41
1000280123,8
1000280197,12
1000280385,0
1000280537,8
1000280568,1
1000280655,35
1000280681,17
1000280705,5
1000280763,2
1000280966,66
1000280983,11
1000281076,17
1000281088,21
1000281152,11
1000281172,5
1000281228,13
1000281245,2
1000281304,12
1000281394,1
1000281437,54
1000281468,9
1000281475,12
1000281537,47
1000281588,3
1000281655,4
1000281740,40
1000281782,12
1000281829,11
1000281919,1
1000281950,33
1000281997,0
1000282015,3
1000282125,1
1000282140,19
1000282206,9
1000282254,7
1000282314,2
1000282344,21
1000282405,14
1000282445,15
1000282564,2
1000282603,55
1000282910,22
1000283055,3
1000283078,57
1000283084,13
1000283090,47
1000283097,5
1000283107,7
1000283206,6
1000283219,44
1000283254,16
1000283286,8
1000283388,45
1000283444,0
1000283487,3
1000283527,11
1000283564,1
1000283626,21
1000283850,4
1000283998,14
1000284003,48
1000284057,1
1000284142,35
1000284186,53
1000284194,3
1000284353,0
1000284414,57
1000284470,1
1000284511,46
1000284625,8
1000284645,21
1000284664,2
1000284743,11
1000284796,7
1000284858,1
1000284895,4
1000285000,9
1000285024,36
1000285053,7
1000285269,7
1000285276,4
1000285434,14
1000285509,60
1000285556,13
1000285565,27
1000285640,38
1000285646,19
1000285741,48
1000285832,4
1000285837,4
1000285848,65
1000285897,1
1000285922,21
1000286014,34
1000286123,103
1000286168,44
1000286243,38
1000286255,7
