_id,overall_stats.avg_battle_values.avg_tier
1000121750,4.5
1000121993,5.6
1000122063,7.5
1000122074,5.1
1000122170,6.8
1000122193,6
1000122303,5.8
1000122351,6.9
1000122357,7.5
1000122537,6.5
1000122596,5.3
1000122646,4.3
1000122672,5.9
1000122759,8.7
1000122895,7.7
1000122903,6.9
1000123036,5.4
1000123044,7
1000123065,3.5
1000123087,5.4
1000123135,6.7
1000123178,5.2
1000123236,6.6
1000123279,3.8
1000123350,5.5
1000123507,6.4
1000123627,6.6
1000124009,4.5
1000124042,7
1000124130,5
1000124183,6.9
1000124454,7.3
1000124515,5.2
1000124564,5.3
1000124574,6
1000124577,5.7
1000124587,7.6
1000124598,6.8
1000124611,7.5
1000124675,6.2
1000124681,6.4
1000124740,4.8
1000124757,7.7
1000124835,5.4
1000125179,4.2
1000125223,4.9
1000125377,6.7
1000125417,5.9
1000125418,7.4
1000125430,5.4
1000125473,6.6
1000125507,7
1000125610,7.2
1000125770,6.1
1000125784,4.7
1000125822,7.8
1000125968,5.8
1000126004,7
1000126112,5.1
1000126553,5.9
1000126741,5.6
1000126848,6.2
1000126879,7.6
1000126914,5.2
1000127020,6.3
1000127051,6.7
1000127106,7
1000127136,5.5
1000127161,5.7
1000127173,3.9
1000127183,5.6
1000127312,6.8
1000127379,5
1000127400,6.9
1000127426,5.2
1000127727,7
1000128040,6.8
1000128135,3.7
1000128438,4.9
1000128513,5.5
1000128529,6.1
1000128583,3.9
1000128667,5.2
1000128774,8.4
1000128783,6.3
1000128882,5.4
1000128987,7.8
1000129035,5.4
1000129050,7
1000129137,3.5
1000129183,7.3
1000129186,5.9
1000129238,6
1000129270,5
1000129306,6.6
1000129312,7.8
1000129354,6.8
1000129379,5.8
1000129715,6.4
1000130247,7.7
1000130434,6.4
1000130615,7.6
1000130640,7.8
1000130696,6.8
1000130698,7.6
1000130704,7.6
1000130825,4.4
1000130860,6.9
1000130916,7.2
1000130966,6
1000131309,6.6
1000131370,3.8
1000131469,6.2
1000131478,6.2
1000131541,7.2
1000131641,5.4
1000131788,5.8
1000132060,5
1000132149,6.7
1000132183,6.2
1000132212,7.5
1000132237,7.3
1000132241,8.3
1000132247,5.4
1000132259,5.1
1000132283,7
1000132310,5.2
1000132329,7.6
1000132371,5.9
1000132412,7.9
1000132417,5.5
1000132517,7.6
1000132875,5.7
1000132919,5.7
1000133104,6
1000133297,6.7
1000133532,6
1000133574,6.3
1000133653,5.3
1000133670,6
1000133990,7
1000134032,6.4
1000134211,5.3
1000134462,5.8
1000134516,6.6
1000134599,7
1000134752,5.3
1000134806,5.7
1000135055,6.5
1000135085,6.5
1000135119,5.2
1000135144,6.4
1000135155,5.2
1000135250,5.9
1000135254,5.1
1000135735,6
1000135893,6.9
1000135972,6
1000136053,7.5
1000136057,5.9
1000136062,5.4
1000136128,6.8
1000136130,5.3
1000136140,6.8
1000136510,6.6
1000136900,5.5
1000136977,5.1
1000137049,6.4
1000137214,6.4
1000137304,5.1
1000137634,5.9
1000138019,7.4
1000138377,6.3
1000138468,6
1000138520,5.5
1000138711,5.6
1000138725,7.5
1000138765,4.7
1000138776,6.4
1000138860,8.1
1000138884,6.6
1000138895,3.7
1000138908,4.6
1000138970,6.7
1000138978,5.9
1000139010,3.8
1000139184,4.9
1000139226,3.7
1000139463,5.5
1000139473,5.2
1000139499,7.3
1000139525,6.4
1000139850,5.3
1000139998,3.1
1000140022,7.3
1000140108,7.2
1000140174,8.7
1000140203,6.4
1000140226,7.3
1000140256,5.3
1000140303,5.9
1000140332,6.4
1000140423,6.9
1000140500,6.5
1000140616,7.2
1000140691,8.3
1000140692,6.7
1000140905,7.9
1000141019,4.7
1000141072,6.3
1000141121,7.5
1000141165,4.7
1000141278,6.7
1000141305,7.9
1000141343,6.5
1000141379,7.9
1000141394,7.1
1000141400,6.1
1000141414,6
1000141430,7
1000141448,6
1000141496,6
1000141755,8.2
1000142015,5.4
1000142042,4.2
1000142137,6.5
1000142600,6
1000142663,5.9
1000142737,7.1
1000142748,5.2
1000143253,7.1
1000143355,5.2
1000143390,6.8
1000143456,7
1000143477,5.9
1000143487,5.2
1000143514,6.3
1000143645,6.1
1000143701,4.7
1000143734,5.8
1000143810,6.1
1000143900,6.6
1000144054,5
1000144065,5
1000144139,5
1000144310,5.9
1000144730,4.7
1000144838,6.4
1000144879,6.4
1000144935,5.8
1000145127,5.3
1000145361,5.8
1000145374,5.2
1000145413,5.8
1000145551,6.4
1000145686,5.8
1000145689,7.3
1000145829,4.9
1000145843,5.3
1000145851,6.6
1000145861,6.7
1000145956,4.1
1000146095,5.5
1000146143,6.9
1000146163,7.1
1000146181,7
1000146230,4.3
1000146270,6.5
1000146344,6.7
1000146495,6.4
1000146525,6.1
1000146757,6.9
1000146808,7
1000146919,7.9
1000146999,5.4
1000147116,4.7
1000147206,6.8
1000147235,5.6
1000147289,6.9
1000147395,4.3
1000147410,5.3
1000147437,7.4
1000147496,8
1000147513,6.5
1000147704,4.3
1000147767,7.1
1000148333,5.8
1000148803,6.4
1000148920,6.9
1000148954,5.5
1000149063,6.3
1000149177,6.3
1000149354,5.6
1000149461,5.6
1000149490,6.9
1000149491,5.7
1000149609,5.6
1000149643,6.8
1000149676,4.5
1000150000,4.2
1000150180,6.2
1000150504,4.9
1000150614,6.3
1000150655,6.3
1000150711,7.1
1000150738,8.3
1000150755,7.6
1000150801,7.7
1000150818,7.6
1000150904,5.8
1000151381,3.5
1000151467,5.5
1000151775,6.9
1000151814,5.9
1000151851,5.2
1000151913,5.8
1000151956,5.5
1000152436,6.9
1000152512,7.6
1000152534,6.1
1000152613,6.2
1000152615,6.1
1000152620,5.4
1000152626,4.5
1000152649,5.4
1000152768,7.8
1000152900,6.5
1000152918,6.8
1000152937,7.4
1000153015,6.7
1000153046,5.9
1000153072,5.9
1000153466,4.7
1000153589,6.1
1000153619,7.8
1000153802,6.8
1000153846,5.9
1000154024,6.8
1000154076,5.4
1000154115,6.4
1000154203,6.1
1000154267,6.8
1000154393,5
1000154518,4.7
1000154551,6.4
1000154566,4.7
1000154575,6.4
1000154629,5.1
1000154696,6.7
1000154773,5.8
1000154874,4.5
1000154882,6.2
1000154941,5.8
1000155045,7.1
1000155153,7.3
1000155158,8.2
1000155336,5.8
1000155551,6.8
1000155638,6.6
1000155648,6.4
1000155740,7.2
1000155833,6.3
1000155948,3.7
1000156020,4.9
1000156067,5.4
1000156611,4
1000156819,6.5
1000156983,6.3
1000157060,5.4
1000157063,5.7
1000157171,4.8
1000157252,5.9
1000157294,6.7
1000157308,4.5
1000157385,5.6
1000157429,5.5
1000157446,6
1000157452,4
1000157686,7.2
1000157977,8
1000158008,7.3
1000158211,7.5
1000158528,4.6
1000158635,5
1000158646,4.9
1000158657,5.9
1000158775,7.2
1000159152,5.8
1000159261,5.2
1000159367,7.1
1000159458,8
1000159602,6.6
1000159653,6.3
1000159783,6.5
1000159924,6.9
1000160271,6.4
1000160333,6.7
1000160343,4.4
1000160366,6.7
1000160371,4.4
1000160615,5.4
1000160697,6
1000160837,5.3
1000160879,4.6
1000161300,4.5
1000161491,6.7
1000161842,6.6
1000161917,5.7
1000162037,3.3
1000162070,7.3
1000162078,6.5
1000162191,4.3
1000162213,4.7
1000162410,6
1000162433,7.1
1000162489,6.5
1000162499,6
1000162617,7.6
1000162709,7.5
1000163124,7.5
1000163183,9
1000163246,7.3
1000163391,5.5
1000163561,6.4
1000163755,5.9
1000163779,5.7
1000164064,6.2
1000164121,7.1
1000164197,5.3
1000164276,7.2
1000164404,7.5
1000164413,6.5
1000164425,6.5
1000164486,6.3
1000164751,4.7
1000165052,5.8
1000165526,5.4
1000165541,8.4
1000165570,6.4
1000165585,6.6
1000165588,7.6
1000165597,6
1000165789,7
1000165840,6.4
1000165993,6
1000166039,6.4
1000166048,6.9
1000166370,5.5
1000166433,6.3
1000166551,6.4
1000166556,6
1000166560,6.5
1000166583,7.8
1000166589,6.6
1000166813,7.2
1000166855,4.4
1000166904,6
1000166978,6.9
1000167069,5.6
1000167092,6.3
1000167152,7.1
1000167162,7.2
1000167181,5.9
1000167189,6.6
1000167206,6.4
1000167236,4.9
1000167931,5.9
1000167936,6.7
1000167967,6
1000167968,4.4
1000168002,6.1
1000168343,4.8
1000168466,7
1000168499,7
1000168625,5.2
1000168696,6.6
1000168765,5
1000169176,5.9
1000169200,6.6
1000169257,6
1000169823,5.4
1000170005,7.7
1000170138,7.4
1000170210,5.3
1000170255,3.9
1000170319,6.8
1000170354,3.9
1000170532,6.3
1000170535,7
1000170549,7.9
1000170581,7
1000170753,7.1
1000170791,7.8
1000171078,6
1000171228,5.8
1000171260,5.8
1000171320,5.6
1000171433,6
1000171484,6.2
1000171511,4.7
1000171513,6.3
1000171515,6.6
1000171581,6.4
1000171653,4.8
1000171660,5.8
1000171672,4
1000171770,8
1000171784,5.5
1000171818,6.6
1000172743,5.6
1000172946,6.2
1000172984,3.8
1000173158,6.8
1000173372,4.4
1000173419,5.8
1000173447,6.9
1000173480,5.6
1000173777,6.1
1000173830,6.9
1000173969,5.2
1000174030,5.2
1000174035,5.1
1000174449,6.7
1000174464,3.9
1000174466,6.5
1000174536,4.8
1000174559,6
1000174594,4.2
1000174599,6.4
1000174646,6.8
1000174678,7.2
1000174871,5.2
1000175313,5.4
1000175975,5.9
1000175999,6.8
1000176078,3.8
1000176079,8.5
1000176147,6.1
1000176242,6
1000176255,4.8
1000176288,6.4
1000176320,7.8
1000176347,5
1000176384,7.5
1000176561,4.8
1000176745,5.4
1000176763,4.7
1000176852,6.3
1000176992,6.2
1000177230,5.5
1000177265,4.6
1000177394,4.9
1000177500,6.3
1000177590,5.8
1000177770,5.9
1000178774,5.8
1000178852,6.5
1000179060,3.6
1000179134,5.1
1000179157,5
1000179178,4.6
1000179299,5.9
1000179357,6.7
1000179375,5
1000179755,6.7
1000179902,6.4
1000179937,6.6
1000180113,6.4
1000180415,5.7
1000180536,5.9
1000180616,6.2
1000180777,7.7
1000181248,6
1000181265,7.9
1000181269,6.6
1000181319,7.6
1000181443,5.8
1000181610,6.2
1000181981,7.9
1000182482,7.8
1000182702,6.8
1000182827,7.3
1000183061,5.4
1000183136,7.6
1000183544,5.9
1000183644,6.7
1000183648,7
1000183717,7.5
1000183879,8.3
1000184030,6.3
1000184053,8.3
1000184096,6.7
1000184306,6.8
1000184328,5.5
1000184440,4.5
1000184462,7.5
1000184815,4.6
1000184875,3.8
1000185012,6.1
1000185557,5.4
1000185575,6.4
1000185698,6.7
1000185748,7.8
1000185759,4.2
1000185838,6.4
1000185930,6.4
1000185931,7.2
1000185982,6.6
1000186080,5.9
1000186313,6.6
1000186687,7.1
1000186757,5.3
1000186988,3.7
1000187249,4.7
1000187260,6.5
1000187297,6.4
1000187321,6.1
1000187322,7.4
1000187357,6.1
1000187498,6.7
1000187598,6.3
1000187633,3.7
1000187805,8.2
1000188019,6
1000188050,6.2
1000188211,6.1
1000188257,5.5
1000188561,5.9
1000188563,5
1000188732,7
1000189061,4.5
1000189271,5.8
1000189514,6.4
1000189697,6.6
1000189766,6.2
1000189875,5.6
1000189937,6
1000189971,6.5
1000189995,5.8
1000190018,6.1
1000190067,6.6
1000190128,7.2
1000190207,7.7
1000190213,6.7
1000190220,4.5
1000190259,7
1000190266,7.6
1000190336,6.7
1000190398,4.1
1000190899,5.9
1000190956,7
1000191129,6.7
1000191217,7.6
1000191243,6.1
1000191540,5.3
1000191555,7.7
1000191601,4.7
1000191660,6.9
1000191662,7.3
1000191675,6.4
1000191744,6.4
1000191921,7.1
1000192052,6.1
1000192088,7.2
1000192225,4.9
1000192303,5.8
1000192325,6
1000192496,6.1
1000192517,6.5
1000192709,6.8
1000192889,8
1000192896,6.1
1000192994,4.3
1000193006,6
1000193019,7.4
1000193039,6.6
1000193041,5.7
1000193050,7
1000193105,6.4
1000193405,8
1000193637,6.4
1000194022,5.4
1000194158,8
1000194170,5.8
1000194214,6.3
1000194308,5.8
1000194327,6.6
1000194402,3.5
1000194411,5
1000194522,5.7
1000194678,5.4
1000194810,8.1
1000195172,5.1
1000195367,4.6
1000195485,5
1000195605,7.9
1000195696,4.9
1000195748,6.8
1000195754,6.7
1000195755,7.6
1000195912,5.4
1000196225,7
1000196240,7.1
1000196376,6.2
1000196959,5.9
1000197058,6.9
1000197157,5.5
1000197184,6.4
1000197533,6.2
1000197640,3.5
1000197757,5.1
1000197948,5.3
1000197950,5.2
1000198011,6.4
1000198190,5.8
1000198366,7.1
1000198458,7.2
1000198464,7.8
1000198516,6.2
1000198556,5.5
1000199158,3.9
1000199264,7.1
1000199436,4.4
1000199442,7
1000199478,5.7
1000199499,6
1000199519,8.2
1000199578,5.2
1000199590,5.1
1000200302,5
1000200440,6.1
1000200450,6.9
1000200468,5
1000200472,7
1000200500,7.2
1000200946,6.4
1000200969,6.4
1000201205,6.8
1000201278,7.1
1000201634,6.2
1000201659,6.8
1000201914,5.8
1000202064,3.7
1000202192,5.7
1000202201,6.4
1000202246,6.4
1000202269,7.1
1000202275,6.9
1000202343,7.8
1000202406,5.6
1000202438,7
1000202505,6.4
1000202519,5.2
1000202561,5.8
1000202707,5.6
1000202747,4.7
1000203012,7.1
1000203144,7.9
1000203335,5.8
1000203341,6.6
1000203370,5
1000203432,6.2
1000203587,5.9
1000203589,3.1
1000203692,7.2
1000203867,6.8
1000204409,6.9
1000204630,4.5
1000204841,5.7
1000204874,7.1
1000204947,6.2
1000204976,6.6
1000205086,7.2
1000205094,6.1
1000205097,5.4
1000205663,6
1000205671,6.9
1000205766,7
1000206194,4.9
1000206214,6.7
1000206281,8.5
1000206306,7
1000206832,6.3
1000207066,5
1000207073,6.4
1000207365,4.6
1000207421,6.9
1000207460,7
1000207491,4
1000207499,7.1
1000207518,5.5
1000207528,6.1
1000208235,4.4
1000208350,6.3
1000208795,4.6
1000208811,6.8
1000209001,6.7
1000209002,5.9
1000209008,7.3
1000209068,6.5
1000209290,5.9
1000209366,7.6
1000209822,6.5
1000209867,6.1
1000210553,4.9
1000210561,5.1
1000210587,4.8
1000210824,6.4
1000210878,4.5
1000210900,5
1000210938,8.8
1000210987,4.4
1000211022,5.6
1000211028,5.5
1000211097,7.4
1000211106,6.8
1000211136,6
1000211142,7.4
1000211257,8
1000211514,7.7
1000211584,6.1
1000211673,5.8
1000211692,6
1000211835,5.8
1000211983,4
1000212084,5.9
1000212087,5.5
1000212104,6.9
1000212232,7.1
1000212233,4.7
1000212263,5.3
1000212264,6.3
1000212351,8.6
1000212592,5.8
1000212651,7
1000213004,7.6
1000213085,4.8
1000213389,6.7
1000213390,5.1
1000213459,4.9
1000214269,6.4
1000214365,6.5
1000214385,4.5
1000214838,6.6
1000214901,5.5
1000214966,6.5
1000215044,7.4
1000215050,6.8
1000215080,6.3
1000215132,5.6
1000215168,4
1000215293,6.9
1000215350,6
1000216033,5.1
1000216146,5.3
1000216259,7.5
1000216325,5.1
1000216348,8
1000216356,3.9
1000216365,6.4
1000216401,8.1
1000216509,7.4
1000217027,6.1
1000217148,7.7
1000217191,5.5
1000217206,6
1000217217,7
1000217352,5.5
1000217624,8.5
1000217666,5.1
1000217672,6.4
1000217750,5.1
1000217793,4.9
1000217971,5
1000218021,6.4
1000218063,5.1
1000218328,6.5
1000218506,5.6
1000218622,6.4
1000218651,7.5
1000218666,6.6
1000218857,7.1
1000219610,7.1
1000219698,8.6
1000219871,3.6
1000219889,7.3
1000219894,5.8
1000219922,7.5
1000219958,6.3
1000219961,3.3
1000219998,7.4
1000220029,5.1
1000220035,5.6
1000220264,6.5
1000220279,7.4
1000220518,4.3
1000220543,5.6
1000220667,7.1
1000220780,6.4
1000220828,6.4
1000220842,5
1000221067,6
1000221242,6.1
1000221293,6.5
1000221319,6.5
1000221320,6.3
1000221326,4.2
1000221332,5.4
1000221380,6.1
1000221389,6.9
1000221435,6.9
1000221438,6.1
1000221450,5.1
1000221470,7.2
1000221517,8.1
1000221565,5.4
1000221587,5.9
1000221616,7.6
1000221633,4.9
1000221784,5.1
1000222156,6.1
1000222162,6
1000222280,9.3
1000222298,7.7
1000222403,5.8
1000222454,7.9
1000222553,4.3
1000222728,6.7
1000222730,6.4
1000222758,6
1000222912,3.6
1000222968,5.2
1000223185,7.4
1000223201,6.4
1000223222,7.1
1000223229,6.6
1000223602,5.9
1000223608,6.1
1000223620,6.5
1000223685,6.2
1000223734,6.6
1000223810,6.8
1000223850,6.1
1000223948,7
1000224398,5.3
1000224984,5.1
1000224995,6.3
1000225012,6.5
1000225157,7.1
1000225178,6.7
1000225261,7.4
1000225280,5.3
1000225322,5.7
1000225335,6.4
1000225520,7.5
1000225525,6.6
1000225611,6.6
1000225695,7
1000225979,5
1000226126,6.5
1000226261,7.2
1000226332,5
1000226347,4.3
1000226512,4.2
1000226573,6.6
1000226650,6
1000226817,9.3
1000227263,7.6
1000227348,5.4
1000227490,6.5
1000227502,8
1000227575,5.9
1000228379,7
1000228583,5.5
1000228736,6.2
1000228742,4.6
1000228920,7.4
1000228923,3.3
1000228924,6.1
1000228937,6.5
1000228958,5.8
1000229254,6.1
1000229271,5.5
1000229423,6.1
1000229456,7.1
1000229506,6.8
1000229515,5.6
1000229690,7
1000229925,6.4
1000230029,4.6
1000230078,6.1
1000230126,6.2
1000230186,3.6
1000230281,6.9
1000230542,6.7
1000230601,5.5
1000230839,4.5
1000230892,4.8
1000231043,7.1
1000231102,5.2
1000231154,6.8
1000231263,6.4
1000231276,6.2
1000231286,6.5
1000231390,5.6
1000231879,7.7
1000232036,5.8
1000232129,6.3
1000232154,5.6
1000232176,6.9
1000232255,6.5
1000232553,7.3
1000232568,7.9
1000233035,7.1
1000233061,6.1
1000233249,7.2
1000233501,5.1
1000233612,5.1
1000233654,6.7
1000233659,3.4
1000233667,7.1
1000233745,6.9
1000233907,6.9
1000234337,4.3
1000234346,6.4
1000234433,4.9
1000234459,5.2
1000234479,6.9
1000234537,7.5
1000234553,7.2
1000234861,6.6
1000234911,4
1000235152,5.4
1000235179,6.1
1000235180,6.7
1000235233,4.3
1000235242,7.3
1000235337,7.7
1000235361,5.5
1000235373,7.1
1000236037,7.6
1000236038,6.1
1000236410,7.9
1000236707,6.6
1000236839,6.5
1000236978,6.6
1000237013,7.1
1000237147,6
1000237610,5.3
1000237675,6.5
1000237778,6.2
1000237865,5.8
1000238649,7
1000238692,6.8
1000238816,5.3
1000238970,6.9
1000238994,6.6
1000239034,6.5
1000239042,7.4
1000239126,7
1000239161,6.3
1000239189,4.4
1000239324,7.6
1000239394,4.9
1000239589,5.2
1000239604,5.5
1000239907,6.6
1000240167,4.9
1000240622,6.7
1000240732,6.6
1000240937,5.8
1000241056,6
1000241228,3.8
1000241295,5
1000241305,8.2
1000241337,7.2
1000241376,5.5
1000241474,4.5
1000241761,7.7
1000241915,6.4
1000242076,7.7
1000242117,8
1000242234,6.1
1000242407,6.9
1000242602,3.7
1000242633,6.8
1000242822,6.3
1000242981,6.9
1000243044,6.9
1000243144,6.6
1000243248,5.4
1000243598,7.5
1000243692,5.7
1000243823,6.2
1000243871,6.2
1000244157,6.2
1000244893,6.1
1000245074,4.2
1000245277,3.4
1000245454,5.5
1000245511,6.6
1000245767,6.8
1000245789,4.5
1000245796,5.1
1000246026,6.6
1000246037,6
1000246053,7.9
1000246300,5.8
1000246881,5
1000247118,4.7
1000247196,5.1
1000247265,7.4
1000247321,6.4
1000247410,7
1000247412,5.3
1000247484,7
1000247655,7.3
1000248032,6.8
1000248300,6.3
1000248321,7.4
1000248322,5.2
1000248325,7.4
1000248348,4.9
1000248361,4.5
1000248377,4.8
1000248434,4.5
1000248525,6.1
1000249044,6
1000249048,7
1000249227,7
1000249383,6
1000249392,7.2
1000249421,6
1000249463,5.3
1000249622,7.8
1000249643,5.9
1000249708,7.1
1000249741,6.9
1000249857,6.9
1000250328,7.1
1000250412,5.5
1000250680,6.6
1000250686,7.2
1000250735,5
1000251077,3.3
1000251531,4.9
1000251902,7.8
1000252178,5.6
1000252220,5.7
1000252306,7.6
1000252341,6.9
1000252588,4.9
1000252664,7.3
1000252740,7
1000252817,5.9
1000252850,3.4
1000252859,7.4
1000252865,6.3
1000252895,7.3
1000253067,4.5
1000253126,5
1000253136,6.7
1000253157,4.1
1000253225,3.6
1000253465,6.9
1000253486,6.2
1000253544,5.6
1000253802,8.1
1000254096,5.6
1000254162,5
1000254340,7.1
1000254498,5.4
1000254501,5.9
1000254504,5
1000254526,7
1000254642,5.9
1000254758,4.8
1000254866,5.2
1000254993,4.9
1000255103,6.7
1000255434,6.7
1000255436,5.9
1000255497,3.7
1000255552,5.4
1000256180,7.4
1000256906,5.9
1000257015,7.9
1000257101,7.8
1000257292,8.7
1000257560,5.7
1000257677,7.4
1000257768,3.7
1000258014,5.6
1000258143,5.9
1000258164,6.8
1000258595,5.8
1000258682,7.1
1000258728,6.7
1000258778,5.1
1000258782,6
1000258785,6.6
1000258916,4.7
1000258968,6.1
1000258983,6.4
1000259028,4.2
1000259122,6.7
1000259156,5.6
1000259170,6.8
1000259233,5.7
1000259709,5.2
1000259775,6.9
1000259821,5
1000259881,4.8
1000260073,5.9
1000260155,4.2
1000260320,6.2
1000260377,7.3
1000260407,7.4
1000260485,7.5
1000260661,4.3
1000260680,7.6
1000260804,8.4
1000261208,5.5
1000261404,7.4
1000261724,6.5
1000261804,5.8
1000261926,5.9
1000261957,5.5
1000261979,5.6
1000262023,7.1
1000262077,4.9
1000262210,6.4
1000262318,6
1000262348,6.2
1000262372,7.3
1000262435,8.2
1000262455,8.5
1000262531,7.1
1000262536,7.7
1000262637,5.8
1000262673,6
1000262709,6.2
1000262824,6.4
1000262838,5.5
1000262927,4.7
1000262984,7
1000263031,8.4
1000263051,5.7
1000263062,6.5
1000263116,5.2
1000263121,5.7
1000263176,7
1000263619,7.1
1000263663,7.2
1000263792,5.7
1000263986,5.8
1000264039,6.2
1000264088,7.3
1000264112,7
1000264217,4.1
1000264236,5.4
1000264255,6.5
1000264350,6
1000264381,6.9
1000264410,7.9
1000264416,7.1
1000264458,6.7
1000264506,5
1000264524,6.5
1000264602,6
1000264603,6.5
1000264604,6.2
1000264724,6.1
1000264728,7.4
1000264815,6.2
1000264887,6.4
1000264898,6.1
1000264945,6.3
1000265008,6.3
1000265040,3.8
1000265264,6.3
1000265418,7.7
1000265506,7.4
1000265518,6.9
1000265575,5.4
1000265592,7.1
1000265839,6.1
1000265916,6.5
1000266015,6.5
1000266044,5.3
1000266099,6
1000266110,6.3
1000266127,7.4
1000266156,8
1000266162,4
1000266178,8.1
1000266200,6.4
1000266210,5
1000266227,6.8
1000266238,7.7
1000266248,6.5
1000266264,7.3
1000266308,6.8
1000266315,7
1000266329,6.7
1000266362,6.9
1000266385,7
1000266423,2.8
1000266437,4.7
1000266455,6
1000266483,3.7
1000266549,5.8
1000266571,7.2
1000266714,7.2
1000266729,7.3
1000266743,7.9
1000266781,8.6
1000266783,7.8
1000266788,4.3
1000266812,5
1000266932,7.9
1000266954,8
1000266984,5.8
1000267006,5.4
1000267012,4.6
1000267059,4.2
1000267157,5.9
1000267367,5.4
1000267451,6.8
1000267470,7.2
1000267510,5.8
1000267582,6
1000267638,3.9
1000267649,6.9
1000267777,4.9
1000267801,7.9
1000267820,4.7
1000267851,5.8
1000267885,4.1
1000267913,6.3
1000267985,6
1000268272,4.3
1000268285,6.9
1000268330,7.7
1000268500,7.1
1000268570,6.3
1000268579,6.9
1000268624,7.4
1000268653,5.1
1000268661,5.9
1000268670,6.2
1000268698,7.7
1000268728,6.2
1000268759,6.2
1000268838,4.9
1000268845,6.7
1000268855,5.7
1000268978,5.9
1000268999,7.2
1000269006,5.7
1000269043,8.1
1000269057,5.9
1000269129,8.2
1000269141,4.8
1000269176,7.6
1000269204,7.5
1000269315,7
1000269357,7.4
1000269369,6.3
1000269438,5.9
1000269443,5.9
1000269494,7.4
1000269556,3.7
1000269644,3.6
1000269666,5.7
1000269686,6.9
1000269702,6.9
1000269751,6
1000269754,6.6
1000269784,5.5
1000269793,5.2
1000269826,7.7
1000269900,8.2
1000269914,5.9
1000270110,6.7
1000270226,5.7
1000270270,7.4
1000270317,6.8
1000270363,6.2
1000270417,7.9
1000270433,7.8
1000270491,5.1
1000270498,6.7
1000270512,7.4
1000270513,6.5
1000270583,5.1
1000270768,4.7
1000270846,5.9
1000270882,6.7
1000270980,5.2
1000271161,5.7
1000271170,5.7
1000271205,7.4
1000271221,6
1000271300,4.5
1000271452,6.3
1000271461,5.6
1000271462,6.3
1000271510,5.3
1000271528,5.5
1000271559,6.7
1000271576,5.4
1000271632,4.1
1000271656,6.9
1000271662,7.1
1000271687,4.3
1000271694,7.3
1000271697,6.6
1000271699,6
1000271743,7.3
1000271747,7.4
1000271757,6.1
1000271761,5.2
1000271780,5.4
1000271782,6.4
1000271790,5.5
1000271826,5.4
1000271847,6.8
1000271869,6.8
1000271893,4.9
1000271930,7.2
1000271945,4.8
1000271968,7.6
1000272067,8.3
1000272098,4.9
1000272144,5.4
1000272150,5
1000272234,4
1000272260,6.9
1000272269,5.5
1000272274,7.2
1000272296,5.6
1000272298,7.1
1000272322,5.3
1000272356,5.5
1000272392,7.9
1000272514,5.3
1000272532,5.4
1000272562,6.6
1000272582,6.5
1000272689,4.9
1000272692,6.2
1000272713,6.2
1000272729,5
1000272771,4.1
1000272819,5.9
